random,Landcover_Class,system:index
0.2932672955192299,17,15296
0.6770464513257537,8,15297
0.318822846897731,17,15298
0.45698974262531267,0,15299
0.5079582057383791,12,15301
0.34885490859211565,0,15302
0.13751751438414783,12,15303
0.3494542147584092,8,15304
0.08380022136108023,0,15305
0.5127035148558824,12,15306
0.6696358022181844,4,15307
0.013585392281987296,17,15308
0.22725046108166025,2,15312
0.04267249175695309,17,15315
0.5208571181347871,9,15317
0.059005206346845473,17,15319
0.2935977772261098,2,15320
0.2597929571191968,12,15323
0.14322409234961453,19,15329
0.02725604801952708,0,15330
0.17255011680275112,9,15331
0.5083104051827063,0,15334
0.11711263739958,3,15336
0.17473996397877234,8,15337
0.16963966796299335,3,15340
0.2908753648377602,12,15341
0.6019493856132268,11,15342
0.5436182787313119,2,15343
0.134208611570645,4,15345
0.44727669947428916,17,15346
0.16284965069591284,12,15347
0.6111502692169299,8,15348
0.35268144222479525,12,15351
0.19713502989718423,5,15352
0.6556670205208962,0,15353
0.40191704808055206,4,15356
0.11136385284901251,8,15357
0.3697067871462728,11,15358
0.4846026601822111,12,15359
0.3037116201272426,17,15361
0.5391423204057466,0,15362
0.03176115117250944,4,15363
0.23080302547437426,17,15364
0.02244641276728776,9,15365
0.3396602252006631,0,15371
0.44766010624073915,0,15373
0.0893352942189316,9,15374
0.6809080579178305,0,15375
0.4069170068974963,17,15376
0.6700414174721396,17,15377
0.08922112005676675,12,15378
0.35337681641606333,2,15379
0.26783199289365134,11,15384
0.3599207618867325,2,15385
0.05581318771246224,3,15386
0.2833218934343954,2,15388
0.3563878102051923,0,15390
0.22767172556456516,12,15392
0.33583911892404816,9,15394
0.0669243249848317,12,15397
0.05405208362421454,0,15398
0.14997633711939384,19,15401
0.2257574944243198,17,15402
0.35945787479535096,12,15403
0.6368564961610146,11,15405
0.4394308332408058,4,15406
0.23999570826089767,12,15410
0.5002754326279216,3,15411
0.6544949921446732,11,15414
0.2980321892512846,12,15415
0.022941408190080836,0,15418
0.08796885545979738,0,15419
0.5985711496061102,9,15423
0.60110486638054,11,15430
0.2413611022001395,19,15431
0.1819092328332722,2,15432
0.08155777649846563,11,15435
0.4003543842588193,2,15436
0.4375452053134392,11,15441
0.5134902298677146,9,15442
0.5263824509526449,9,15445
0.6002225227339102,2,15446
0.17675925163557105,12,15447
0.2822754310876172,8,15448
0.4440211342444368,5,15449
0.4088853536737228,0,15450
0.18645918473782241,3,15453
0.07872953139128558,17,15454
0.44242125618874606,17,15455
0.3571863540050514,17,15457
0.06637743216006009,8,15458
0.10156829230713182,0,15459
0.22119253268408912,0,15460
0.6177981539670877,9,15462
0.36984613078502504,12,15464
0.6191548072193473,11,15465
0.18070235316191918,12,15467
0.3692400018018622,4,15468
0.109514535373195,17,15471
0.5476619261395518,3,15472
0.4495176013228961,17,15473
0.1846729381749741,3,15474
0.32549518808835975,17,15475
0.14837992560594981,12,15477
0.11023800380102466,12,15478
0.18445774348066202,0,15489
0.20772167485163573,8,15494
0.3447896523070354,0,15499
0.01844697663344641,12,15501
0.384822995950735,0,15505
0.4097959078660691,0,15507
0.20252044514404965,12,15508
0.35103074475590357,12,15509
0.0640844681961108,12,15510
0.4228900445773006,16,15512
0.5852797382986554,9,15514
0.38425183409345653,17,15517
0.67707126863836,2,15518
0.4461905225053403,5,15522
0.13791580044987772,9,15524
0.054171045333190726,0,15525
0.020355011109246868,17,15534
0.09039429012453426,3,15536
0.4227644846523153,11,15538
0.20693598046878137,12,15540
0.46623293931250087,0,15541
0.586469299024463,3,15545
0.1197137967422226,11,15546
0.5648964669460189,0,15547
0.1384342836168606,11,15549
0.5283136259716494,17,15552
0.3588511275231887,8,15555
0.4400867338084743,17,15557
0.03642371497244412,12,15560
0.37566166637924125,17,15561
0.40581947617395253,0,15562
0.1932272407934278,17,15563
0.35363450875112623,8,15564
0.6082613790626119,12,15565
0.3191935438866562,12,15566
0.4432657034255615,9,15567
0.6734055193328068,0,15568
0.5860593853871402,12,15569
0.468716851508303,17,15572
0.08143362693144918,17,15573
0.3178966631231791,12,15574
0.2773103408542342,12,15575
0.5109022802149671,11,15576
0.3196502237230613,0,15579
0.6419251983798433,17,15580
0.08537701099442807,12,15581
0.07732377318077999,0,15582
0.41329818028387144,17,15583
0.4636640452972194,8,15587
0.15552356320275118,17,15588
0.5239601395355603,8,15590
0.39378272885082377,17,15592
0.47647888080130785,12,15594
0.09389889717971356,17,15595
0.42682727064983583,17,15596
0.5080187858101765,4,15597
0.2009268592075193,17,15598
0.3219735842272765,11,15599
0.38253429725429866,9,15600
0.13959224874195542,9,15602
0.3320753743195869,0,15605
0.40613390178683406,0,15606
0.23805147610601507,0,15611
0.39197672566997577,12,15612
0.3208715112473659,9,15613
0.41598083491991567,2,15614
0.16737223347916208,2,15618
0.04909068736598665,9,15620
0.06594090970270905,12,15622
0.6153128435430419,11,15623
0.12548324366841135,11,15624
0.6753459464533541,0,15625
0.366839390009019,11,15626
0.009041989362642222,4,15633
0.601005214478706,17,15634
0.26218945376247826,11,15636
0.38888404628029105,8,15637
0.14382624895813811,11,15638
0.4386047875411261,12,15639
0.6756961310887383,3,15641
0.0079455635121094,17,15645
0.43726719484665766,8,15646
0.08444575349716266,17,15649
0.3964232000244664,8,15650
0.632929381286766,19,15652
0.4195261532968141,11,15653
0.1775180066507659,12,15656
0.27598320592989445,2,15665
0.3715342664572372,12,15674
0.467965285936621,0,15678
0.34185992704201806,11,15681
0.2658709675142882,8,15686
0.620094032376814,12,15687
0.13124442487518584,8,15690
0.1457742667067905,17,15693
0.5684620963577995,11,15699
0.5843980839117439,0,15700
0.10302178741670509,2,15704
0.3606088905779271,8,15705
0.5044083109646802,4,15708
0.272077140391042,4,15710
0.5000642076408508,0,15712
0.5291497233178425,3,15715
0.420128365758087,12,15716
0.32951535880124905,17,15717
0.18178354440420919,0,15719
0.5420910681060588,17,15721
0.02610748199135815,17,15724
0.2022726791545747,9,15725
0.6742549919976883,12,15726
0.1961191249647336,0,15727
0.15708616733961756,4,15729
0.638132491788217,12,15732
0.41764418516316393,11,15734
0.1799201710870203,0,15737
0.10758350244395065,12,15738
0.5875234027735139,17,15739
0.2563662453988488,17,15741
0.6141827126245475,11,15742
0.07074939175000694,17,15744
0.2643231581341694,9,15746
0.22260449292527262,8,15748
0.640993790839776,0,15757
0.33427028183398766,9,15759
0.43457656126065547,11,15760
0.15861600852303015,12,15764
0.48568562746592514,11,15767
0.41482397735474597,4,15769
0.005828187843176846,4,15770
0.4030603293015115,17,15772
0.339212736541579,12,15773
0.10367340189501106,4,15775
0.6431882780082852,12,15779
0.641186931252976,11,15781
0.24779418888278315,9,15784
0.6149494737915047,11,15788
0.27934413529865587,11,15789
0.6010846888840864,17,15790
0.26720024626576,17,15791
0.22133718758035048,9,15793
0.37127154381601424,11,15795
0.2145277238315333,4,15796
0.1678118295442903,3,15797
0.6359923246380113,2,15798
0.28427561396704026,2,15800
0.40676241541474545,5,15801
0.6371019490781125,8,15802
0.21898541645254166,12,15803
0.11119528637989651,11,15804
0.062147587384769554,11,15809
0.4333504309889057,11,15811
0.2937159718080554,4,15813
0.29816567583093423,0,15815
0.6230121405399338,0,15816
0.21945934289283164,11,15817
0.3100283647029479,17,15818
0.4103977510774326,11,15820
0.06734065448966609,9,15823
0.19682070362006976,12,15824
0.3218094394200465,16,15826
0.13885307524599355,8,15827
0.15057443083239208,3,15828
0.22684904648319815,9,15829
0.05842040941565052,7,15830
0.08780844956778333,8,15835
0.5334584802427097,12,15837
0.20017421784424183,0,15840
0.12761769419906133,8,15841
0.1862664599652788,0,15842
0.08314179918275244,11,15843
0.1615750981649723,12,15852
0.6835385771843403,8,15853
0.6555639087159602,0,15857
0.10725220399240953,4,15859
0.14812436511667082,17,15860
0.28638387940122556,11,15861
0.46008883051923866,8,15867
0.09085893018375579,17,15870
0.2476632257214061,3,15871
0.04949123743163919,12,15873
0.5840790148055527,3,15874
0.0580788855890888,12,15875
0.4933084704427063,8,15876
0.25206178484795094,4,15877
0.6576805907920611,17,15878
0.13699959302519815,17,15879
0.03849115683925053,11,15880
0.48624090263340936,3,15881
0.5146593466215579,12,15883
0.3120842513951213,12,15885
0.3691342628619817,2,15886
0.20626106785726284,17,15888
0.6010975957567978,12,15889
0.6105731296169359,17,15890
0.3144212972456989,17,15891
0.540848852418701,17,15895
0.3962925642366165,17,15898
0.12701852679827685,8,15900
0.0016120972594186878,11,15902
0.49870181799786006,9,15903
0.563542125837943,12,15904
0.38187271961247293,17,15906
0.663402486139847,11,15907
0.4740525449045021,17,15908
0.6446343061465873,12,15910
0.4353364688540884,11,15911
0.5821179028928594,12,15912
0.1686771592948929,3,15913
0.5693363403128118,12,15915
0.540716576669032,0,15916
0.35331041230385596,4,15917
0.030961170858371467,12,15921
0.48017171758761745,9,15922
0.19975574004584606,4,15924
0.6208790038712392,4,15925
0.5681101880053231,17,15926
0.4291328778265937,4,15927
0.14491554151973696,8,15931
0.21046977932152877,11,15932
0.6547324553837786,12,15933
0.025093198821149465,11,15936
0.445536420063146,3,15938
0.625558159206628,0,15939
0.49413387283757226,0,15940
0.6383572118652778,2,15942
0.13101863279470982,12,15943
0.626975515120101,4,15946
0.4203320096569141,2,15947
0.37984601806512197,19,15949
0.33307827281955804,0,15952
0.430260384957439,4,15953
0.45938071324502117,0,15957
0.6498484924508625,11,15961
0.18427069947626518,0,15962
0.6167410285122142,12,15965
0.473209352088382,12,15967
0.17126462122034547,2,15969
0.41992981358045844,9,15970
0.3447295863752531,17,15973
0.5981591377948309,9,15974
0.3888840636316926,9,15975
0.20930151743283598,8,15977
0.3958700822947603,12,15978
0.5323524507054627,8,15984
0.07442503594196459,17,15986
0.2912203997549937,17,15987
0.3830842539566812,12,15988
0.14238548042280785,0,15990
0.00799882463221957,4,15991
0.3086534436596923,0,15992
0.5110343904554928,0,15994
0.18531171103937172,2,15996
0.6199769785484901,19,15997
0.5220965229191882,2,15998
0.6232769212485276,19,16001
0.46287784367213547,2,16002
0.5415543203994659,11,16003
0.3349204336394067,19,16010
0.4167023422713574,17,16011
0.11338885448076608,17,16012
0.6646727067461473,9,16013
0.3637238028635009,2,16014
0.34171442497728177,11,16015
0.04836497723893718,11,16017
0.40933009133826204,17,16019
0.39612158415784804,9,16020
0.3132509278618021,12,16024
0.19030981800203273,4,16026
0.007766710572715163,5,16027
0.46315890580050734,17,16029
0.011220329115744221,9,16030
0.40048186849486966,8,16032
0.6602457911355119,11,16033
0.4451668346911126,4,16034
0.25598637894180054,0,16035
0.06065945781476034,12,16039
0.11565150594391382,4,16040
0.6679009533225458,0,16042
0.38232404593521996,19,16043
0.3189768185356954,11,16044
0.5628740306025364,6,16045
0.5357933583822121,12,16046
0.5806088874951811,12,16048
0.2046880531577837,12,16050
0.38244144921971224,5,16055
0.5620523612985777,17,16059
0.45203743022164034,12,16060
0.62522807500927,11,16061
0.5197250007863216,8,16062
0.2366300968315067,11,16068
0.1826132200767575,12,16069
0.5427782077884807,0,16071
0.5101741401402335,17,16075
0.5963291877837953,9,16076
0.09989137851855356,6,16077
0.4316993980662127,11,16081
0.14319967770235964,2,16084
0.42488316141765836,12,16086
0.3111747288584913,0,16087
0.35446072120078764,8,16088
0.2645961046262201,17,16089
0.5411522565991667,8,16090
0.3278537219583356,12,16095
0.3387075285531953,4,16098
0.2623534401353582,17,16101
0.5526653591408861,8,16103
0.38954063364316804,3,16104
0.46254217580620494,9,16105
0.4001040769849743,16,16108
0.27120746878287005,2,16109
0.5090764562693163,6,16111
0.5129415341103541,11,16113
0.33564479655100965,11,16115
0.2929931634913998,17,16116
0.17298345317977804,17,16117
0.5939800813916595,11,16118
0.030460858468803642,12,16121
0.6579825909863324,0,16123
0.6133237948269934,9,16124
0.586412140552193,8,16126
0.5658399699490942,12,16128
0.641791342519062,17,16130
0.45678974132819805,16,16134
0.1350308627121194,17,16135
0.4247329182498233,4,16136
0.1750590663460263,0,16138
0.012748729398643133,8,16139
0.5875448691981161,4,16140
0.1471699660085366,17,16143
0.4513036080711744,2,16144
0.3738477264066642,3,16147
0.503203076677964,11,16148
0.3604007256920937,17,16149
0.12260936290600233,17,16150
0.4571384743174075,9,16153
0.37333740054494535,11,16155
0.6431247991665121,0,16156
0.58154810179816,8,16161
0.4849003739631611,9,16164
0.6327483842959006,11,16166
0.06403285187125718,12,16167
0.44158286166534333,17,16169
0.3132165770666212,19,16171
0.005808612989012807,8,16172
0.3834832019493867,11,16173
0.25798166560211644,11,16174
0.4643040796779031,17,16176
0.30517134018396086,12,16178
0.12650120860494685,0,16181
0.3651156170175044,11,16182
0.5490732029884153,11,16186
0.22913125749983065,9,16190
0.5469248647088771,12,16194
0.4774465484070356,4,16195
0.3985403860865424,2,16197
0.5519541981796318,3,16199
0.5731676732436095,2,16200
0.244998311378125,12,16202
0.20570629220531433,0,16203
0.5885678023918199,9,16204
0.16192903933195535,12,16205
0.6759458016626484,4,16206
0.5122569477682589,4,16207
0.690144572239089,8,16210
0.17857758881803443,9,16213
0.09321103591720548,17,16214
0.6544699804592281,4,16216
0.6512768701436341,11,16217
0.5100030455049149,0,16219
0.17276731035562687,5,16221
0.6548788890515651,11,16222
0.3134424982242121,19,16224
0.5790224275385009,11,16228
0.6942294882974952,0,16229
0.41709668788304344,9,16230
0.24144608224895447,12,16232
0.04810603234841215,9,16233
0.1832945018388985,5,16234
0.3957044038428992,8,16235
0.06696039865386261,0,16240
0.6848089836323682,8,16242
0.17133609426133967,9,16244
0.34577310579136467,0,16246
0.6523749323321385,9,16247
0.2363826179935713,12,16249
0.3683401668424545,12,16250
0.48801939360904245,12,16252
0.5533785946130485,4,16254
0.1434950368374377,9,16257
0.5453328786129081,4,16258
0.6329657392509587,16,16259
0.5950110303062326,5,16260
0.6519628574176082,12,16261
0.6550844247738493,19,16263
0.36620408158725304,4,16264
0.4277093806599682,2,16267
0.694973235028566,12,16269
0.2919759509089396,6,16270
0.3863447458237427,9,16272
0.3306899060796238,9,16275
0.6775580749798924,0,16276
0.11143940575775202,5,16278
0.1471157063432348,12,16279
0.5932282946790328,11,16281
0.12612690782268732,11,16282
0.38311915864358603,0,16284
0.06674392634415505,9,16285
0.5845740633597707,3,16286
0.03790892453282224,8,16287
0.34100526106696627,12,16294
0.4449505382166645,8,16296
0.16344786984413573,2,16298
0.46351696091203276,0,16300
0.4347841077237772,0,16301
0.07394911428995321,9,16302
0.2876930234113326,17,16303
0.1961482020582065,19,16304
0.3428016079852625,16,16305
0.5107794652005383,11,16313
0.5280973747354747,2,16317
0.36900374297986294,12,16318
0.6571534444251749,11,16319
0.539773871638235,11,16321
0.3398068095868798,12,16322
0.053660934450464715,2,16323
0.637572627602999,11,16329
0.48782949833665945,3,16335
0.6005097952296249,11,16336
0.3043220533872346,17,16338
0.006460543066401869,3,16341
0.4259312472411233,17,16342
0.6520238897419381,8,16344
0.6988183110537552,11,16347
0.3161371540986041,11,16349
0.25016346444796134,17,16356
0.6939227391899252,19,16358
0.1119954330191133,11,16366
0.5338436668362088,2,16370
0.2803142640485181,12,16371
0.618970784199524,8,16372
0.022774316094126057,11,16373
0.5286802404390114,0,16375
0.021862853337668242,17,16376
0.6267005645946442,2,16378
0.6988756231518675,12,16380
0.42855778068541583,8,16381
0.5491153195797618,12,16382
0.43158693861110653,3,16383
0.5289062769737094,0,16384
0.6817154619935124,12,16385
0.2683058635681709,11,16388
0.2886938462295512,17,16391
0.3200632112750873,9,16392
0.6631361727116575,12,16394
0.36840277624643925,8,16395
0.32631363505316824,2,16396
0.3066548755282943,19,16397
0.02440204495854681,9,16399
0.3940202646434232,0,16402
0.4252472897818459,3,16404
0.5657256810125209,4,16408
0.10269556558945259,12,16411
0.47613195129698527,9,16412
0.47213065757127703,11,16414
0.24480566666845194,17,16416
0.009495450444479081,2,16417
0.3394940146763956,0,16418
0.023499650271706862,11,16419
0.2825406470553271,0,16420
0.30361762568733186,17,16421
0.5532558808410691,11,16422
0.08507442507974017,3,16423
0.38782090992082563,11,16426
0.346264990776352,12,16427
0.6927397281305772,17,16435
0.05300415323645935,9,16437
0.1620349492167088,12,16441
0.09760409366517797,4,16443
0.645799194296455,3,16444
0.42972518560589723,4,16445
0.40451469575439714,2,16446
0.38928014765122854,12,16447
0.25760178672432865,12,16450
0.1024583205373627,4,16453
0.3248479814371751,17,16455
0.329906251699567,11,16461
0.12137958912477786,12,16462
0.4495815492980073,12,16463
0.6851559722055877,11,16464
0.3661552884366077,0,16465
0.45484477331460926,8,16466
0.2724293333504465,17,16467
0.039440671121175996,11,16472
0.37630021993726726,9,16473
0.07992630737372663,0,16475
0.39520909056683107,17,16479
0.37722247697664746,17,16481
0.13891556839848251,11,16484
0.6870374341510398,17,16485
0.19799190633679908,18,16488
0.18342070752558193,0,16489
0.5245150952732323,9,16490
0.05880453212302539,0,16492
0.6778471714041421,3,16494
0.5054166177544068,12,16495
0.3971591070725403,2,16499
0.45166110883880395,9,16500
0.3213201698779339,17,16501
0.5132164240187371,12,16502
0.20773231099093947,12,16505
0.1743280478760173,19,16507
0.06699153030381733,4,16508
0.386190638011335,8,16509
0.40221804224018354,3,16510
0.1897768262719055,17,16514
0.019055529387997927,17,16515
0.642450748913409,17,16518
0.3877994898910564,12,16519
0.034290139418121646,0,16520
0.6565365197434043,0,16521
0.05312675921386756,12,16525
0.5972868300942821,0,16528
0.48439511876545194,0,16529
0.6000679092735587,0,16530
0.4195266994799304,11,16531
0.07528161219359342,12,16532
0.3795931368176314,12,16533
0.46953119563980117,11,16534
0.37353215944251505,12,16536
0.3144527261609745,3,16537
0.6317468521832652,3,16543
0.038248570692029915,11,16545
0.33978302196647037,4,16546
0.43840573272793426,0,16548
0.6781798398078838,17,16549
0.47305009244682683,8,16550
0.31364708254199025,8,16552
0.31271320696857374,8,16553
0.1522401859640291,12,16554
0.0476795205473155,11,16557
0.6308602792423974,11,16559
0.3963427368895547,0,16562
0.17661280518213507,19,16563
0.40900259366415737,0,16564
0.41290397211609553,0,16567
0.5081687810072817,2,16568
0.37055340886560595,17,16570
0.35180844705761394,11,16571
0.4997258306639163,12,16572
0.33071264949111645,3,16573
0.08862021048420565,4,16576
0.1322272784083931,17,16577
0.049578164381001155,0,16580
0.0854229434714473,2,16585
0.24646336978363081,2,16588
0.009892151463643972,5,16593
0.20325190692602002,12,16595
0.6404060860597645,9,16598
0.5588719541020168,0,16600
0.6269925626068514,12,16601
0.21040767722693854,12,16602
0.4345743105725228,4,16603
0.2834571024810495,12,16607
0.6742873595626195,9,16610
0.5317426972017543,12,16613
0.6869924042952216,9,16621
0.693893943538007,11,16623
0.010515955710635017,0,16624
0.13892215415985865,8,16628
0.36120688928884326,12,16630
0.44949156974854554,12,16633
0.3312931940840722,9,16635
0.3254740123443405,9,16638
0.12591622801699465,8,16640
0.06620976375352494,8,16641
0.2135482077032046,11,16643
0.2921557142347253,17,16644
0.0771617934192701,11,16645
0.5711521443935756,8,16648
0.20905242639162358,2,16651
0.21568088425092258,4,16652
0.5962315641809147,17,16655
0.015148201415848273,11,16659
0.5745617237125568,17,16661
0.012327151154402638,17,16662
0.41481222198886714,17,16664
0.6942348810376521,0,16669
0.46772713635212104,17,16672
0.39865313344828535,7,16674
0.6852423758586772,11,16675
0.3589514501801254,4,16676
0.6499846295483651,12,16678
0.4634358553286875,9,16682
0.6068724496401773,8,16683
0.31797857552316855,5,16685
0.3019366145438055,17,16690
0.12644989341758672,4,16694
0.4297915080519519,12,16695
0.23545076941905152,17,16700
0.6905032764959467,8,16701
0.6811018771747311,12,16704
0.3978271222584615,0,16705
0.08701453500157919,17,16708
0.2841231606612664,8,16709
0.5522444972508055,12,16711
0.5045955885552101,17,16713
0.6785226304162916,12,16716
0.16887624499705856,12,16720
0.2415090345110399,11,16721
0.5033592499227222,12,16724
0.4667546896435698,9,16725
0.3009375001668553,11,16729
0.5686452676597692,17,16730
0.03267393733259749,17,16732
0.6576039528714009,11,16736
0.23092756383699564,9,16737
0.0514280069370493,17,16739
0.673146439230286,3,16741
0.21476300028869688,17,16745
0.5657696205490408,4,16751
0.07275518839854334,17,16752
0.09071853167407407,0,16755
0.17968021463558803,12,16756
0.013485841038493263,11,16757
0.5447107762433249,9,16761
0.6336423218731666,12,16764
0.5655684532783316,5,16765
0.16313122999498464,0,16766
0.23668882889703124,11,16768
0.2604842235697167,5,16769
0.11135289872095355,9,16770
0.09193967510159362,12,16772
0.25514510940642243,17,16773
0.6810826550493768,0,16778
0.558357327861862,17,16780
0.044366431552200436,17,16781
0.3673241165317096,2,16782
0.28202445567935663,2,16786
0.4332479455692303,17,16787
0.44828151298341357,11,16788
0.3049680233878902,17,16791
0.24693954413177466,12,16792
0.3113174208533921,17,16793
0.06489968839840132,12,16795
0.15195902624632396,4,16797
0.28679346210984613,17,16798
0.5899388268590443,11,16801
0.14014660098032716,5,16802
0.18118553060832843,9,16803
0.16345912645000182,11,16804
0.0903982940166489,0,16805
0.4769329015003573,11,16806
0.33613686747346827,12,16807
0.23427707300328593,2,16813
0.39831167732715766,11,16814
0.6357996050855265,3,16816
0.21439077445483412,11,16817
0.4869607177270945,17,16820
0.47839642644582325,4,16822
0.418731845079492,0,16824
0.20748546119332278,9,16825
0.38397803200468816,2,16826
0.3128694694627059,12,16827
0.46962451114698534,9,16830
0.21148360662341192,17,16835
0.4981669236027054,12,16837
0.4773643772142374,4,16839
0.6461485067305273,11,16843
0.2678318429294906,11,16848
0.27189275705584026,0,16853
0.38789220877272323,0,16855
0.5536438459559642,17,16856
0.13027487132901328,0,16862
0.07166667952946526,4,16864
0.09725543768335176,0,16865
0.14531892589956086,8,16866
0.04713875255201705,9,16867
0.6008518114790252,0,16868
0.4480180739177536,11,16869
0.44486705493819234,17,16872
0.6178969097948678,8,16874
0.4115757151753354,0,16875
0.3413286402495632,8,16876
0.06586306899200534,4,16878
0.33243266746930455,0,16880
0.5140408609264534,0,16883
0.6252154249524025,8,16885
0.37282471197083555,17,16888
0.3685764194892083,0,16890
0.2619490226306129,2,16894
0.12531522190948297,11,16897
0.6549784690721041,17,16901
0.6258482614939312,17,16902
0.04207594927090619,11,16904
0.4410758984327955,4,16905
0.18478315678169244,11,16907
0.5362217785693187,9,16909
0.5241411709147231,12,16910
0.43918282104279305,11,16911
0.3151554401896175,9,16914
0.4561207974609446,0,16916
0.022715755250105163,17,16917
0.5590176044860078,3,16918
0.544462204959646,8,16919
0.09595526875973026,0,16920
0.5359067276025888,11,16921
0.1675420150161352,12,16922
0.5586531427322613,11,16929
0.3426988879907097,8,16930
0.03742395993875447,0,16932
0.03753369762352743,3,16933
0.19561456005073674,2,16934
0.021994368681174326,4,16938
0.4013335780096423,17,16939
0.031738732256508806,9,16941
0.44058194109368276,8,16943
0.057475365728588246,8,16944
0.5108533357354249,17,16948
0.49834414705192365,12,16949
0.270314977938388,12,16950
0.15107489898449877,17,16951
0.042533656688071186,11,16952
0.6622670610850764,2,16953
0.2595601802839017,17,16957
0.17654649087880803,9,16958
0.4953792310142111,17,16959
0.19873487021143643,11,16961
0.42558212217604585,9,16962
0.29092280891315647,0,16966
0.650424344191996,0,16968
0.28609327885976854,12,16969
0.16633435739561186,4,16971
0.373847506273306,9,16974
0.5665333610750718,11,16976
0.6151351408119918,11,16980
0.46412103696209495,8,16981
0.1234676974924559,0,16982
0.20629142153301727,9,16983
0.6439573024043302,11,16984
0.4313926960633093,4,16985
0.41832560292367704,18,16986
0.4988800378490791,5,16990
0.29689621568454094,17,16991
0.18044304023794422,0,16996
0.6823968517213703,19,16997
0.5765816371463772,12,16999
0.08397785200581676,4,17000
0.4195499098802542,8,17002
0.16468510220838328,0,17003
0.5372791032545512,12,17004
0.3005631048519647,17,17011
0.576416370247494,12,17013
0.47271569543795156,17,17014
0.33656836379316846,19,17015
0.024349372185316853,11,17017
0.24057371407501138,8,17018
0.28636494742776586,17,17019
0.1691392190763663,0,17020
0.3477429292653407,12,17021
0.2584615472980296,9,17025
0.514020800987203,17,17026
0.5390980438468216,8,17029
0.29548519609451995,12,17030
0.23052488483351796,11,17032
0.021038684952044084,8,17035
0.6089100132308725,11,17036
0.6623174407504061,11,17045
0.6686870135584805,17,17046
0.3895373853377466,4,17050
0.0590927416230661,3,17053
0.5696015319372101,8,17055
0.2938460944407363,0,17056
0.4799895920552829,0,17057
0.08967149733397761,17,17058
0.6554823907025141,3,17061
0.4759041791276357,0,17063
0.094459774109665,19,17064
0.6353098281820225,12,17065
0.14967080600555127,12,17066
0.2900878088711041,16,17067
0.6790175248798055,17,17068
0.1811274453460714,17,17070
0.2848909519736009,11,17074
0.3821977968447583,9,17076
0.3012844834462568,12,17079
0.14352457385813422,16,17080
0.40247722118435836,11,17081
0.29841695614373664,12,17085
0.07708088446773265,12,17091
0.09648823047790023,11,17093
0.09391623668596871,0,17094
0.16649986819981977,8,17097
0.3638311018640634,12,17098
0.5811776260102314,12,17099
0.10304806554043233,12,17102
0.14138973045942382,17,17103
0.2231324617186512,12,17106
0.5472038364337177,9,17107
0.36884417981304296,2,17111
0.24628562393699283,11,17114
0.6504839442507505,11,17115
0.1441013672754764,12,17116
0.5631852623919316,4,17121
0.19102263028279476,9,17122
0.43292593357751286,19,17123
0.2667725211072425,17,17126
0.22914491746835852,9,17131
0.6263445776836394,17,17133
0.014121141670467852,4,17135
0.47339638889035884,4,17136
0.07780198856555709,17,17137
0.2189305897289171,17,17140
0.1699993620257324,12,17141
0.6195971906916884,17,17143
0.43360058795169387,11,17144
0.5084060922447406,17,17145
0.25197504683207883,0,17148
0.5864980143339941,9,17149
0.41334337523223885,12,17150
0.059523021689151356,9,17152
0.019254670633700788,11,17153
0.3460671615250246,4,17154
0.30947470507580654,11,17155
0.5686458755321964,0,17156
0.4672917138155044,17,17160
0.022405408757487644,17,17161
0.09348220760803427,17,17162
0.09011183233077957,9,17164
0.20745950419876613,11,17165
0.07996274570458484,12,17166
0.38688173951122673,17,17171
0.1394904835558053,0,17172
0.34169383372716333,8,17175
0.2731934432817097,0,17176
0.34275868601903736,17,17180
0.2711961808393025,4,17185
0.46936489641127843,17,17186
0.635051105583087,0,17188
0.3601284488579295,11,17189
0.29095549228163886,19,17190
0.6038708351230639,17,17191
0.5281228804173317,11,17193
0.13194242543524015,5,17194
0.318016324157784,2,17197
0.6694813584262227,0,17198
0.2544038581986273,19,17199
0.29935970877398554,11,17203
0.5053416521345684,12,17206
0.2465378278623951,17,17207
0.6936424686863298,11,17208
0.32641025132615975,16,17209
0.365952115710116,4,17212
0.6408766932998722,8,17214
0.3191208210819664,11,17215
0.023724775300524414,12,17216
0.6611273144113088,12,17217
0.19835492813541322,17,17218
0.6312594698424173,11,17221
0.23218109137117293,12,17225
0.13148088790771784,11,17226
0.08263990369827123,9,17229
0.07825479250843081,4,17232
0.14055381054929628,12,17233
0.4980680792900761,4,17237
0.07465345286453706,16,17239
0.24353495116652613,12,17240
0.3836719703595468,11,17243
0.5306374901238432,8,17245
0.283164378425542,11,17249
0.015249960295132814,4,17252
0.49843053244892366,17,17257
0.4766609938139159,11,17260
0.6107693509948318,2,17261
0.17749821614567973,0,17262
0.13291550981811762,0,17264
0.32523648957346796,8,17265
0.3765262655553441,9,17268
0.48465292598185306,4,17270
0.5216309848390325,17,17271
0.06831856646618117,11,17273
0.008591813077507449,0,17275
0.28307484564612495,11,17276
0.33318604097799687,17,17277
0.22095366862911092,4,17278
0.4633174004804692,5,17280
0.020839921469746447,17,17282
0.5773371207048515,19,17283
0.17261340203852127,12,17284
0.3359838130711076,17,17285
0.12978106756984475,11,17287
0.41416858498678355,9,17288
0.21912154357129865,11,17289
0.2794304290636238,11,17290
0.4677713180808427,0,17292
0.6871637314197496,0,17293
0.041579039241728344,17,17296
0.45710698830569785,11,17297
0.6112786036772042,19,17298
